Country Name,Country Code,Series Name,Series Code,1990 [YR1990],2000 [YR2000],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
IT.CEL.SETS.P2,CC BY-4.0,Mobile cellular subscriptions (per 100 people),,"Mobile cellular telephone subscriptions are subscriptions to a public mobile telephone service that provide access to the PSTN using cellular technology. The indicator includes (and is split into) the number of postpaid subscriptions, and the number of active prepaid accounts (i.e. that have been used during the last three months). The indicator applies to all mobile cellular subscriptions that offer voice communications. It excludes subscriptions via data cards or USB modems, subscriptions to public mobile data services, private trunked mobile radio, telepoint, radio paging and telemetry services.",International Telecommunication Union (ITU) World Telecommunication/ICT Indicators Database,Infrastructure: Communications,,,Annual,,Weighted Average,"Refers to the subscriptions to a public mobile telephone service and provides access to Public Switched Telephone Network (PSTN) using cellular technology, including number of pre-paid SIM cards active during the past three months. This includes both analogue and digital cellular systems (IMT-2000 (Third Generation, 3G) and 4G subscriptions, but excludes mobile broadband subscriptions via data cards or USB modems. Subscriptions to public mobile data services, private trunked mobile radio, telepoint or radio paging, and telemetry services should also be excluded. This should include all mobile cellular subscriptions that offer voice communications.

Data on mobile cellular subscribers are derived using administrative data that countries (usually the regulatory telecommunication authority or the Ministry in charge of telecommunications) regularly, and at least annually, collect from telecommunications operators.

Data for this indicator are readily available for approximately 90 percent of countries, either through ITU's World Telecommunication Indicators questionnaires or from official information available on the Ministry or Regulator's website. For the rest, information can be aggregated through operators' data (mainly through annual reports) and complemented by market research reports.

Mobile cellular subscriptions (per 100 people) indicator is derived by all mobile subscriptions divided by the country's population and multiplied by 100. For additional/latest information on sources and country notes, please also refer to: https://www.itu.int/en/ITU-D/Statistics/Pages/stat/default.aspx","The quality of an economy's infrastructure, including power and communications, is an important element in investment decisions for both domestic and foreign investors. Government effort alone is not enough to meet the need for investments in modern infrastructure; public-private partnerships, especially those involving local providers and financiers, are critical for lowering costs and delivering value for money. In telecommunications, competition in the marketplace, along with sound regulation, is lowering costs, improving quality, and easing access to services around the globe.

Access to telecommunication services rose on an unprecedented scale over the past two decades. This growth was driven primarily by wireless technologies and liberalization of telecommunications markets, which have enabled faster and less costly network rollout. The International Telecommunication Union (ITU) estimates that there were about 6 billion mobile subscriptions globally in the early 2010s. No technology has ever spread faster around the world. Mobile communications have a particularly important impact in rural areas. The mobility, ease of use, flexible deployment, and relatively low and declining rollout costs of wireless technologies enable them to reach rural populations with low levels of income and literacy. The next billion mobile subscribers will consist mainly of the rural poor. Access is the key to delivering telecommunications services to people. If the service is not affordable to most people, goals of universal usage will not be met.

Mobile cellular telephone subscriptions are subscriptions to a public mobile telephone service using cellular technology, which provide access to the public switched telephone network (PSTN) using cellular technology. It includes postpaid and prepaid subscriptions and includes analogue and digital cellular systems.

Over the past decade new financing and technology, along with privatization and market liberalization, have spurred dramatic growth in telecommunications in many countries. With the rapid development of mobile telephony and the global expansion of the Internet, information and communication technologies are increasingly recognized as essential tools of development, contributing to global integration and enhancing public sector effectiveness, efficiency, and transparency.","Operators have traditionally been the main source of telecommunications data, so information on subscriptions has been widely available for most countries. This gives a general idea of access, but a more precise measure is the penetration rate - the share of households with access to telecommunications. During the past few years more information on information and communication technology use has become available from household and business surveys. Also important are data on actual use of telecommunications services. Ideally, statistics on telecommunications (and other information and communications technologies) should be compiled for all three measures: subscriptions, access, and use. The quality of data varies among reporting countries as a result of differences in regulations covering data provision and availability.

Discrepancies between global and national figures may arise when countries use a different definition than the one used by ITU. For example, some countries do not include the number of ISDN channels when calculating the number of fixed telephone lines. Discrepancies may also arise in cases where the end of a fiscal year differs from that used by ITU, which is the end of December of every year. A number of countries have fiscal years that end in March or June of every year. Data are usually not adjusted but discrepancies in the definition, reference year or the break in comparability in between years are noted in a data note. For this reason, data are not always strictly comparable. Missing values are estimated by ITU.

Mobile subscriptions include both analogue and digital cellular systems (IMT-2000 (Third Generation, 3G) and 4G subscriptions, but excludes mobile broadband subscriptions via data cards or USB modems. Subscriptions to public mobile data services, private trunked mobile radio, telepoint or radio paging, and telemetry services are also excluded, but all mobile cellular subscriptions that offer voice communications are included. Both postpaid and prepaid subscriptions are included.",Please cite the International Telecommunication Union for third-party use of these data.,,,https://datacatalog.worldbank.org/public-licenses#cc-by
TX.VAL.TECH.MF.ZS,CC BY-4.0,High-technology exports (% of manufactured exports),,"High-technology exports are products with high R&D intensity, such as in aerospace, computers, pharmaceuticals, scientific instruments, and electrical machinery.","United Nations, Comtrade database through the WITS platform.",Infrastructure: Technology,,,Annual,,Weighted Average,"The method for determining high-technology exports was developed by the Organisation for Economic Co-operation and Development in collaboration with Eurostat. It takes a "product approach" (rather than a "sectoral approach") based on R&D intensity (expenditure divided by total sales) for groups of products from Germany, Italy, Japan, the Netherlands, Sweden, and the United States.

The original high-tech products classification is based on SITC Rev. 3 and is taken from Table 4 of Annex 2 of the 1997 working paper of Thomas Hatzichronouglou, OECD. The methodology used to determine high-tech exports takes the "product approach" based on R&D intensity on products from Germany, Italy, Japan, the Netherlands, Sweden, and the United States.

High Technology Products List - SITC Rev. 3:
1 Aerospace 7921+7922+7923+7924+7925+79291+79293+(714-71489-71499)+87411
2 Computers-office machines 75113+75131+75132+75134+(752-7529)+75997
3 Electronics-telecommunications 76381+76383+(764-76493-76499)
+7722+77261+77318+77625+77627+7763+7764+7768+89879
4 Pharmacy 5413+5415+5416+5421+5422
5 Scientific instruments 774+8711+8713+8714+8719+87211+(874-87411-8742)
+88111+88121+88411+88419+89961+89963+89966+89967
6 Electrical machinery 77862+77863+77864+77865+7787+77884
7 Chemistry 52222+52223+52229+52269+525+531+57433+591
8 Non-electrical machinery 71489+71499+71871+71877+71878+72847+7311+73131+73135
+73142+73144+73151+73153+73161+73163+73165
+73312+73314+73316+7359+73733+73735
9 Armament 891","The OECD has developed a four-way classification of exports: high, medium-high, medium-low and low-technology. The classification is based on the importance of expenditures on research and development relative to the gross output and value added of different types of industries that produce goods for export. Examples of high-technology industries are aircraft, computers, and pharmaceuticals; medium-high-technology includes motor vehicles, electrical equipment and most chemicals; medium-low-technology includes rubber, plastics, basic metals and ship construction; low-technology industries include food processing, textiles, clothing and footwear.

Industries of high and medium-high-technology intensity account for over two-thirds of total OECD manufacturing exports. Differences among countries are substantial; the share of high and medium-high-technology industries ranges from over 80 percent in Japan and Ireland to less than 10 percent in Iceland. Technology exports have grown rapidly in Iceland, Turkey and the eastern European countries, although most of these countries, with Hungary and the Czech Republic as exceptions, still focus primarily on low and medium-low-technology exports.","Because industrial sectors specializing in a few high-technology products may also produce low-technology products, the product approach is more appropriate for international trade. The method takes only R&D intensity into account, but other characteristics of high technology are also important, such as knowhow, scientific personnel, and technology embodied in patents. Considering these characteristics would yield a different list (see Hatzichronoglou 1997).",,,,https://datacatalog.worldbank.org/public-licenses#cc-by
IQ.SCI.OVRL,CC BY-4.0,Statistical Capacity Score (Overall Average) (scale 0 - 100),,"The Statistical Capacity Indicator is a composite score assessing the capacity of a country’s statistical system. It is based on a diagnostic framework assessing the following areas: methodology; data sources; and periodicity and timeliness. Countries are scored against 25 criteria in these areas, using publicly available information and/or country input. The overall Statistical Capacity score is then calculated as a simple average of all three area scores on a scale of 0-100.","World Bank, Bulletin Board on Statistical Capacity (http://bbsc.worldbank.org).",Public Sector: Policy & institutions,,,Annual,,Unweighted average,"The Statistical Capacity Indicator score is calculated as the average of the scores of the 3 dimensions, i.e. Availability, Collection, Practice.","Statistical Capacity is a nation’s ability to collect, analyze, and disseminate high-quality data about its population and economy. Quality statistics are essential for all stages of evidence-based decision-making, including: Monitoring social and economic indicators, Allocating political representation and government resources, Guiding private sector investment, as well as Informing the international donor community for program design and policy formulation.",,,,,https://datacatalog.worldbank.org/public-licenses#cc-by
TG.VAL.TOTL.GD.ZS,CC BY-4.0,Merchandise trade (% of GDP),,"Merchandise trade as a share of GDP is the sum of merchandise exports and imports divided by the value of GDP, all in current U.S. dollars.","World Trade Organization, and World Bank GDP estimates.",Private Sector & Trade: Total merchandise trade,,,Annual,,Weighted average,,,,,,,https://datacatalog.worldbank.org/public-licenses#cc-by
TT.PRI.MRCH.XD.WD,CC BY-4.0,Net barter terms of trade index (2000 = 100),,"Net barter terms of trade index is calculated as the percentage ratio of the export unit value indexes to the import unit value indexes, measured relative to the base year 2000. Unit value indexes are based on data reported by countries that demonstrate consistency under UNCTAD quality controls, supplemented by UNCTAD's estimates using the previous year’s trade values at the Standard International Trade Classification three-digit level as weights. To improve data coverage, especially for the latest periods, UNCTAD constructs a set of average prices indexes at the three-digit product classification of the Standard International Trade Classification revision 3 using UNCTAD’s Commodity Price Statistics, interna­tional and national sources, and UNCTAD secretariat estimates and calculates unit value indexes at the country level using the current year's trade values as weights.","United Nations Conference on Trade and Development, Handbook of Statistics and data files, and International Monetary Fund, International Financial Statistics.",Private Sector & Trade: Trade indexes,,,Annual,2000,,"The terms of trade index measures the relative prices of a country's exports and imports. There are several ways to calculate it. The most common is the net barter (or commodity) terms of trade index, or the ratio of the export price index to the import price index. When a country's net barter terms of trade index increases, its exports become more expensive or its imports become cheaper.","Data on international trade in goods are available from each country's balance of payments and customs records. While the balance of payments focuses on the financial transactions that accompany trade, customs data record the direction of trade and the physical quantities and value of goods entering or leaving the customs area. Customs data may differ from data recorded in the balance of payments because of differences in valuation and time of recording. The 2008 United Nations System of National Accounts and the sixth edition of the International Monetary Fund’s (IMF) Balance of Payments Manual attempted to reconcile definitions and reporting standards for international trade statistics, but differences in sources, timing, and national practices limit comparability. Real growth rates derived from trade volume indexes and terms of trade based on unit price indexes may therefore differ from those derived from national accounts aggregates.

Trade in goods, or merchandise trade, includes all goods that add to or subtract from an economy's material resources. Trade data are collected on the basis of a country's customs area, which in most cases is the same as its geographic area. Goods provided as part of foreign aid are included, but goods destined for extraterritorial agencies (such as embassies) are not.

By international agreement customs data are reported to the United Nations Statistics Division, which maintains the Commodity Trade (Comtrade) and Monthly Bulletin of Statistics databases. The United Nations Conference on Trade and Development (UNCTAD) compiles international trade statistics, including price, value, and volume indexes, from national and international sources such as the IMF’s International Financial Statistics database, the United Nations Economic Commission for Latin America and the Caribbean, the U.S. Bureau of Labor Statistics, Japan Customs, Bank of Japan, and UNCTAD’s Commodity Price Statistics and Merchandise Trade Matrix. The IMF also compiles data on trade prices and volumes in its International Financial Statistics (IFS) database.","Collecting and tabulating trade statistics are difficult. Some developing countries lack the capacity to report timely data, especially landlocked countries and countries whose territorial boundaries are porous. Their trade has to be estimated from the data reported by their partners. Countries that belong to common customs unions may need to collect data through direct inquiry of companies. Economic or political concerns may lead some national authorities to suppress or misrepresent data on certain trade flows, such as oil, military equipment, or the exports of a dominant producer. In other cases reported trade data may be distorted by deliberate under- or over-invoicing to affect capital transfers or avoid taxes. And in some regions smuggling and black market trading result in unreported trade flows.",,,,https://datacatalog.worldbank.org/public-licenses#cc-by
DT.DOD.DECT.CD,CC BY-4.0,"External debt stocks, total (DOD, current US$)","Total external debt is debt owed to nonresidents repayable in currency, goods, or services. It is the sum of public, publicly guaranteed, and private nonguaranteed long-term debt, short-term debt, and use of IMF credit. Data are in current U.S. dollars.","Total external debt is debt owed to nonresidents repayable in currency, goods, or services. Total external debt is the sum of public, publicly guaranteed, and private nonguaranteed long-term debt, use of IMF credit, and short-term debt. Short-term debt includes all debt having an original maturity of one year or less and interest in arrears on long-term debt. Data are in current U.S. dollars.","World Bank, International Debt Statistics.",Economic Policy & Debt: External debt: Debt outstanding,International Debt Statistics,,Annual,,Sum,"Data on external debt are gathered through the World Bank's Debtor Reporting System (DRS). Long term debt data are compiled using the countries report on public and publicly guaranteed borrowing on a loan-by-loan basis and private non guaranteed borrowing on an aggregate basis. These data are supplemented by information from major multilateral banks and official lending agencies in major creditor countries. Short-term debt data are gathered from the Quarterly External Debt Statistics (QEDS) database, jointly developed by the World Bank and the IMF and from creditors through the reporting systems of the Bank for International Settlements. Debt data are reported in the currency of repayment and compiled and published in U.S. dollars. End-of-period exchange rates are used for the compilation of stock figures (amount of debt outstanding), and projected debt service and annual average exchange rates are used for the flows. Exchange rates are taken from the IMF's International Financial Statistics. Debt repayable in multiple currencies, goods, or services and debt with a provision for maintenance of the value of the currency of repayment are shown at book value.","External indebtedness affects a country's creditworthiness and investor perceptions. Nonreporting countries might have outstanding debt with the World Bank, other international financial institutions, or private creditors. Total debt service is contrasted with countries' ability to obtain foreign exchange through exports of goods, services, primary income, and workers' remittances.

Debt ratios are used to assess the sustainability of a country's debt service obligations, but no absolute rules determine what values are too high. Empirical analysis of developing countries' experience and debt service performance shows that debt service difficulties become increasingly likely when the present value of debt reaches 200 percent of exports. Still, what constitutes a sustainable debt burden varies by country. Countries with fast-growing economies and exports are likely to be able to sustain higher debt levels.",,,,,https://datacatalog.worldbank.org/public-licenses#cc-by
DT.TDS.DECT.EX.ZS,CC BY-4.0,"Total debt service (% of exports of goods, services and primary income)","Total debt service to exports of goods, services and primary income. Total debt service is the sum of principal repayments and interest actually paid in currency, goods, or services on long-term debt, interest paid on short-term debt, and repayments (repurchases and charges) to the IMF.","Total debt service to exports of goods, services and primary income. Total debt service is the sum of principal repayments and interest actually paid in currency, goods, or services on long-term debt, interest paid on short-term debt, and repayments (repurchases and charges) to the IMF.","World Bank, International Debt Statistics.",Economic Policy & Debt: External debt: Debt ratios & other items,International Debt Statistics,,Annual,,Weighted average,"Data on external debt are gathered through the World Bank's Debtor Reporting System (DRS). Long term debt data are compiled using the countries report on public and publicly guaranteed borrowing on a loan-by-loan basis and private non guaranteed borrowing on an aggregate basis. These data are supplemented by information from major multilateral banks and official lending agencies in major creditor countries. Short-term debt data are gathered from the Quarterly External Debt Statistics (QEDS) database, jointly developed by the World Bank and the IMF and from creditors through the reporting systems of the Bank for International Settlements. Debt data are reported in the currency of repayment and compiled and published in U.S. dollars. End-of-period exchange rates are used for the compilation of stock figures (amount of debt outstanding), and projected debt service and annual average exchange rates are used for the flows. Exchange rates are taken from the IMF's International Financial Statistics. Debt repayable in multiple currencies, goods, or services and debt with a provision for maintenance of the value of the currency of repayment are shown at book value.","External debt is that part of the total debt in a country that is owed to creditors outside the country. The debtors can be the government, corporations or private households. The debt includes money owed to private commercial banks, other governments, or international financial institutions.

External indebtedness affects a country's creditworthiness and investor perceptions. Nonreporting countries might have outstanding debt with the World Bank, other international financial institutions, or private creditors. Total debt service is contrasted with countries' ability to obtain foreign exchange through exports of goods, services, primary income, and workers' remittances.

Debt ratios are used to assess the sustainability of a country's debt service obligations, but no absolute rules determine what values are too high. Empirical analysis of developing countries' experience and debt service performance shows that debt service difficulties become increasingly likely when the present value of debt reaches 200 percent of exports. Still, what constitutes a sustainable debt burden varies by country. Countries with fast-growing economies and exports are likely to be able to sustain higher debt levels. Various indicators determine a sustainable level of external debt, including:

a) debt to GDP ratio
b) foreign debt to exports ratio
c) government debt to current fiscal revenue ratio 
d) share of foreign debt
e) short-term debt
f) concessional debt in the total debt stock",,The denominator for this indicator in previous versions of Global Development Finance included workers' remittances. Workers' remittances are no longer included.,,,https://datacatalog.worldbank.org/public-licenses#cc-by
SM.POP.NETM,CC BY-4.0,Net migration,"Net migration is the number of immigrants minus the number of emigrants, including citizens and noncitizens.","Net migration is the net total of migrants during the period, that is, the number of immigrants minus the number of emigrants, including both citizens and noncitizens.",United Nations Population Division. World Population Prospects: 2022 Revision.,Social Protection & Labor: Migration,,,Annual,,Sum,"The United Nations Population Division provides data on net migration and migrant stock. Because data on migrant stock is difficult for countries to collect, the United Nations Population Division takes into account the past migration history of a country or area, the migration policy of a country, and the influx of refugees in recent periods when deriving estimates of net migration. The data to calculate these estimates come from a variety of sources, including border statistics, administrative records, surveys, and censuses.

When there is insufficient data, net migration is derived through the difference between the overall population growth rate and the rate of natural increase (the difference between the birth rate and the death rate) during the same period. Such calculations are usually made for intercensal periods. The estimates are also derived from the data on foreign-born population - people who have residence in one country but were born in another country. When data on the foreign-born population are not available, data on foreign population - that is, people who are citizens of a country other than the country in which they reside - are used as estimates.","Movement of people, most often through migration, is a significant part of global integration. Migrants contribute to the economies of both their host country and their country of origin. Yet reliable statistics on migration are difficult to collect and are often incomplete, making international comparisons a challenge.

Global migration patterns have become increasingly complex in modern times, involving not just refugees, but also millions of economic migrants. In most developed countries, refugees are admitted for resettlement and are routinely included in population counts by censuses or population registers.

But refugees and migrants, even if they often travel in the same way, are fundamentally different, and for that reason are treated very differently under modern international law. Migrants, especially economic migrants, choose to move in order to improve the future prospects of themselves and their families. Refugees have to move if they are to save their lives or preserve their freedom.","International migration is the component of population change most difficult to measure and estimate reliably. Thus, the quality and quantity of the data used in the estimation and projection of net migration varies considerably by country. Furthermore, the movement of people across international boundaries, which is very often a response to changing socio-economic, political and environmental forces, is subject to a great deal of volatility. Refugee movements, for instance, may involve large numbers of people moving across boundaries in a short time. For these reasons, projections of future international migration levels are the least robust part of current population projections and reflect mainly a continuation of recent levels and trends in net migration.",,,,https://datacatalog.worldbank.org/public-licenses#cc-by
BX.TRF.PWKR.CD.DT,CC BY-4.0,"Personal remittances, received (current US$)",,"Personal remittances comprise personal transfers and compensation of employees. Personal transfers consist of all current transfers in cash or in kind made or received by resident households to or from nonresident households. Personal transfers thus include all current transfers between resident and nonresident individuals. Compensation of employees refers to the income of border, seasonal, and other short-term workers who are employed in an economy where they are not resident and of residents employed by nonresident entities. Data are the sum of two items defined in the sixth edition of the IMF's Balance of Payments Manual: personal transfers and compensation of employees. Data are in current U.S. dollars.",World Bank staff estimates based on IMF balance of payments data.,Economic Policy & Debt: Balance of payments: Current account: Transfers,,,Annual,,Sum,"The two main components of personal remittances, "personal transfers" and "compensation of employees", are items in the balance of payments (BPM6) framework. Both of these standard components are recorded in the current account. 
"Personal transfers", a new item in the Balance of Payments (BPM6) represents a broader definition of worker remittances. Personal transfers include all current transfers in cash or in kind between resident and nonresident individuals, independent of the source of income of the sender (irrespective of whether the sender receives income from labor, entrepreneurial or property income, social benefits, and any other types of transfers; or disposes assets) and the relationship between the households (irrespective of whether they are related or unrelated individuals).

Compensation of employees refers to the income of border, seasonal, and other short-term workers who are employed in an economy where they are not resident and of residents employed by nonresident entities. Compensation of employees represents remuneration in return for the labor input to the production process contributed by an individual in an employer-employee relationship with the enterprise. Compensation of employees is recorded gross and includes amounts paid by the employee as taxes or for other purposes in the economy where the work is performed. Compensation of employees has three main components: wages and salaries in cash, wages and salaries in kind, and employers' social contributions.","Movement of people, most often through migration, is a significant part of global integration. Migrants contribute to the economies of both their host country and their country of origin. Yet reliable statistics on migration are difficult to collect and are often incomplete, making international comparisons a challenge.

In most developed countries, refugees are admitted for resettlement and are routinely included in population counts by censuses or population registers. Globally, the number of refugees at end 2010 was 10.55 million, including 597,300 people considered by the United Nations High Commissioner for Refugees (UNHCR) to be in a refugee-like situation; developing countries hosted 8.5 million refugees, or 80 percent of the global refugee population.

Global migration patterns have become increasingly complex in modern times, involving not just refugees, but also millions of economic migrants. But refugees and migrants, even if they often travel in the same way, are fundamentally different, and for that reason are treated very differently under modern international law. Migrants, especially economic migrants, choose to move in order to improve the future prospects of themselves and their families. Refugees have to move if they are to save their lives or preserve their freedom. They have no protection from their own state - indeed it is often their own government that is threatening to persecute them. If other countries do not let them in, and do not help them once they are in, then they may be condemning them to death - or to an intolerable life in the shadows, without sustenance and without rights.","Remittance transactions have grown in importance over the past decade. In a number of developing economies, receipts of remittances have become an important and stable source of funds that exceeds receipts from exports of goods and services or from financial inflows on foreign direct investment. But the quality of statistical remittance data is not high. Remittances are a challenge to measure because of their nature. They are heterogeneous with numerous small transactions conducted by individuals through a wide variety of channels: formal channels, such as electronic wire, or through informal channels, such as cash or goods carried across borders. The large number of remittance transactions and the multitude of channels pose challenges to the compilation of comprehensive statistics. The small size of individual transactions means that they often go undetected by typical data source systems, although the aggregate level of transactions may be substantial.

Because of difficulties in obtaining data on informal remittance transactions, the remittance transactions undertaken through informal channels are sometimes not well covered in current balance of payments data. As a result, even though direct measurement of remittances - through transactions reporting or surveys - may be considered preferable if feasible, some countries instead combine different sources and estimation methods to achieve better coverage, by using direct measurements where practical and supplemented estimates where they are not. Model-based approaches are used in some countries as they are flexible. Compilers can design models to fill gaps in data sources or to provide global totals.

However, only reliable input data can lead to sound estimates, regardless of the sophistication of an estimation method or econometric model. Indirect data are converted to remittance estimates using a set of assumptions. These assumptions should be plausible, but it is often not possible to test or verify these assumptions and also the results in practice.",Note: Data starting from 2005 are based on the sixth edition of the IMF's Balance of Payments Manual (BPM6).,,,https://datacatalog.worldbank.org/public-licenses#cc-by
BX.KLT.DINV.CD.WD,CC BY-4.0,"Foreign direct investment, net inflows (BoP, current US$)",,"Foreign direct investment refers to direct investment equity flows in the reporting economy. It is the sum of equity capital, reinvestment of earnings, and other capital. Direct investment is a category of cross-border investment associated with a resident in one economy having control or a significant degree of influence on the management of an enterprise that is resident in another economy. Ownership of 10 percent or more of the ordinary shares of voting stock is the criterion for determining the existence of a direct investment relationship. Data are in current U.S. dollars.","International Monetary Fund, Balance of Payments database, supplemented by data from the United Nations Conference on Trade and Development and official national sources.",Economic Policy & Debt: Balance of payments: Capital & financial account,,,Annual,,Sum,"Data on equity flows are based on balance of payments data reported by the International Monetary Fund (IMF). Foreign direct investment (FDI) data are supplemented by the World Bank staff estimates using data from the United Nations Conference on Trade and Development (UNCTAD) and official national sources.

The internationally accepted definition of FDI (from the sixth edition of the IMF's Balance of Payments Manual [2009]), includes the following components: equity investment, including investment associated with equity that gives rise to control or influence; investment in indirectly influenced or controlled enterprises; investment in fellow enterprises; debt (except selected debt); and reverse investment. The Framework for Direct Investment Relationships provides criteria for determining whether cross-border ownership results in a direct investment relationship, based on control and influence. Distinguished from other kinds of international investment, FDI is made to establish a lasting interest in or effective management control over an enterprise in another country. A lasting interest in an investment enterprise typically involves establishing warehouses, manufacturing facilities, and other permanent or long-term organizations abroad. Direct investments may take the form of greenfield investment, where the investor starts a new venture in a foreign country by constructing new operational facilities; joint venture, where the investor enters into a partnership agreement with a company abroad to establish a new enterprise; or merger and acquisition, where the investor acquires an existing enterprise abroad. The IMF suggests that investments should account for at least 10 percent of voting stock to be counted as FDI. In practice many countries set a higher threshold. Many countries fail to report reinvested earnings, and the definition of long-term loans differs among countries. BoP refers to Balance of Payments.","Private financial flows - equity and debt - account for the bulk of development finance. Equity flows comprise foreign direct investment (FDI) and portfolio equity. Debt flows are financing raised through bond issuance, bank lending, and supplier credits.","FDI data do not give a complete picture of international investment in an economy. Balance of payments data on FDI do not include capital raised locally, an important source of investment financing in some developing countries. In addition, FDI data omit nonequity cross-border transactions such as intra-unit flows of goods and services.

The volume of global private financial flows reported by the World Bank generally differs from that reported by other sources because of differences in sources, classification of economies, and method used to adjust and disaggregate reported information. In addition, particularly for debt financing, differences may also reflect how some installments of the transactions and certain offshore issuances are treated.

Data on equity flows are shown for all countries for which data are available.",Note: Data starting from 2005 are based on the sixth edition of the IMF's Balance of Payments Manual (BPM6).,,,https://datacatalog.worldbank.org/public-licenses#cc-by
DT.ODA.ALLD.CD,CC BY-4.0,Net official development assistance and official aid received (current US$),"Net official development assistance is disbursement flows (net of repayment of principal) that meet the DAC definition of ODA and are made to countries and territories on the DAC list of aid recipients. Net official aid refers to aid flows (net of repayments) from official donors to countries and territories in part II of the DAC list of recipients: more advanced countries of Central and Eastern Europe, the countries of the former Soviet Union, and certain advanced developing countries and territories. Official aid is provided under terms and conditions similar to those for ODA. Part II of the DAC List was abolished in 2005. The collection of data on official aid and other resource flows to Part II countries ended with 2004 data. Data are in current U.S. dollars.","Net official development assistance (ODA) consists of disbursements of loans made on concessional terms (net of repayments of principal) and grants by official agencies of the members of the Development Assistance Committee (DAC), by multilateral institutions, and by non-DAC countries to promote economic development and welfare in countries and territories in the DAC list of ODA recipients. It includes loans with a grant element of at least 25 percent (calculated at a rate of discount of 10 percent). Net official aid refers to aid flows (net of repayments) from official donors to countries and territories in part II of the DAC list of recipients: more advanced countries of Central and Eastern Europe, the countries of the former Soviet Union, and certain advanced developing countries and territories. Official aid is provided under terms and conditions similar to those for ODA. Part II of the DAC List was abolished in 2005. The collection of data on official aid and other resource flows to Part II countries ended with 2004 data. Data are in current U.S. dollars.","Development Assistance Committee of the Organisation for Economic Co-operation and Development, Geographical Distribution of Financial Flows to Developing Countries, Development Co-operation Report, and International Development Statistics database. Data are available online at: https://stats.oecd.org/.",Economic Policy & Debt: Official development assistance,,,Annual,,Sum,,,,,,,https://datacatalog.worldbank.org/public-licenses#cc-by
